姓名,性别,年龄,出生地,学历,公司名称,公司总部地,公司总部地_英文,所在行业,排名,排名变化,财富值_人民币/亿元,财富值变化
白宝鲲,先生,52,,,坚朗五金,中国-广东-东莞,China-Guangdong,高端建筑五金,431,-93,140.0,-30%
陈琼香,先生,未知,, ,宁德时代,中国-福建-宁德,China-Fujian,锂电池,431,-24,140.0,-20%
陈先保,先生,63,中国-安徽-合肥,本科,华泰,中国-安徽-合肥,China-Anhui,农副食品加工业,431,174,140.0,17%
陈一丹,先生,51,中国-广东-深圳,硕士,腾讯,中国-广东-深圳,China-Guangdong,互联网服务,431,65,140.0,-3%
方文雄,先生,未知,中国-广东-东莞,,协成行,中国-香港,China-Hong Kong,房地产,431,17,140.0,-13%
傅光明,先生,68,中国-江西-抚州, ,圣农,中国-福建-南平,China-Fujian,农业,431,128,140.0,8%
黄绍武,先生,52,中国-江西-九江, ,神州通,中国-广东-深圳,China-Guangdong,投资,431,81,140.0,0%
赖建法,先生,53,,,中通,中国-上海-青浦,China-Shanghai,快递,431,81,140.0,0%
李非列,先生,56,中国-北京,硕士,飞尚,中国-广东-深圳,China-Guangdong,有色金属、钢铁、物流,431,81,140.0,0%
李宁,先生,59,中国-广西-来宾,硕士,李宁,中国-北京,China-Beijing,体育用品、投资,431,35,140.0,-10%
李伟,先生,54,中国-河南,本科,千味央厨,中国-河南-郑州,China-Henan,食品、房地产,431,44,140.0,-7%
励民,先生,57,,,瑞芯微,中国-福建-福州,China-Fujian,集成电路,431,-159,140.0,-42%
利约翰,先生,68,,,中电,中国-香港,China-Hong Kong,能源,431,65,140.0,-3%
刘志强,先生,58,中国-广东,硕士,香江,中国-广东-深圳,China-Guangdong,房地产、金融,431,-40,140.0,-22%
陆昂,女士,59,,硕士,嘉德,中国-北京,China-Beijing,投资、拍卖,431,17,140.0,-13%
吕慧,先生,73,,硕士,嘉鑫,中国-香港,China-Hong Kong,钢铁、铁矿石进出口、房地产,431,-68,140.0,-26%
曲程,先生,34,中国-辽宁-大连,,海昌海洋公园,中国-上海,China-Shanghai,主题乐园,431,New,140.0,New
谭炳照,先生,58,, ,敏捷,中国-广东-广州,China-Guangdong,房地产,431,44,140.0,-7%
魏应充,先生,65,中国-台湾,,顶新,中国-天津,China-Tianjin,食品和饮料,431,128,140.0,8%
魏应交,先生,67,中国-台湾,,顶新,中国-天津,China-Tianjin,食品和饮料,431,128,140.0,8%
魏应行,先生,63,中国-台湾,,顶新,中国-天津,China-Tianjin,食品和饮料,431,128,140.0,8%
温鹏程,先生,60,中国-广东-云浮, ,温氏食品,中国-广东-云浮,China-Guangdong,家禽养殖畜牧,431,371,140.0,56%
吴映明,先生,55,,本科,宁德时代,中国-福建-宁德,China-Fujian,锂电池,431,-24,140.0,-20%
俞其兵,先生,57,中国-浙江, ,旗滨,中国-浙江-宁波,China-Zhejiang,玻璃,431,-184,140.0,-45%
张静章,先生,85,中国-浙江-宁波, ,海天国际,中国-浙江-宁波,China-Zhejiang,注塑机,431,-129,140.0,-36%
张万镇,先生,73,中国-广东-潮州, ,三环,中国-广东-潮州,China-Guangdong,通信部件、电子元器件,431,-40,140.0,-22%
丁雅丽,先生,未知,中国-福建-泉州, ,安踏,中国-福建-厦门,China-Fujian,体育用品,457,-142,135.0,-37%
何猷龙,先生,46,中国-香港,,新濠国际,中国-香港,China-Hong Kong,博彩,457,-37,135.0,-21%
胡兴荣,先生,41,中国-浙江-温州,硕士,多弗,中国-北京,China-Beijing,贸易、房地产,457,102,135.0,4%
李志刚,先生,46,,博士,帝尔激光,中国-湖北-武汉,China-Hubei,设备制造,457,512,135.0,78%
倪永培,先生,70,中国-安徽-六安, ,迎驾,中国-安徽-六安,China-Anhui,白酒,457,-50,135.0,-23%
邱光和,先生,71,中国-浙江-温州, ,森马,中国-浙江-温州,China-Zhejiang,服装,457,-94,135.0,-29%
孙中伟,先生,44,中国-山东,,华宝新能,中国-广东-深圳,China-Guangdong,便携储能电池、太阳能,457,New,135.0,New
王林祥,先生,71,中国-内蒙古-包头, ,鄂尔多斯,中国-内蒙古-鄂尔多斯,China-Inner Mongolia,羊绒、煤电、冶金、房地产,457,9,135.0,-13%
王明旺,先生,55,中国-广东-茂名,硕士,欣旺达,中国-广东-深圳,China-Guangdong,电子部件,457,-50,135.0,-23%
王旭宁,先生,53,中国-北京,硕士,JS环球生活,中国-香港,China-Hong Kong,小家电,457,-25,135.0,-18%
吴志刚,先生,87,中国-辽宁, ,桃李面包,中国-辽宁-沈阳,China-Liaoning,食品,457,-77,135.0,-27%
谢菊华,先生,71,, ,健友股份,中国-江苏-南京,China-Jiangsu,原料药,457,-66,135.0,-25%
徐新,先生,56,,本科,今日资本,中国-上海-浦东,China-Shanghai,投资,457,-9,135.0,-16%
许景南,先生,67,中国-福建-泉州, ,匹克,中国-福建-泉州,China-Fujian,体育用品,457,587,135.0,93%
郁国祥,先生,52,, ,乐游科技,中国-上海,China-Shanghai,投资,457,83,135.0,0%
周永利,先生,66,中国-浙江-绍兴, ,永利,中国-浙江-绍兴,China-Zhejiang,轻纺、房地产、投资,457,55,135.0,-4%
白厚善,先生,58,,硕士,容百控股,中国-北京,China-Beijing,锂电池材料,473,-41,130.0,-21%
陈智松,先生,56,,本科,亿联网络,中国-福建-厦门,China-Fujian,通信,473,23,130.0,-10%
纪海鹏,先生,55,中国-广东-汕头, ,龙光地产,中国-广东-深圳,China-Guangdong,房地产,473,-328,130.0,-69%
雷菊芳,女士,69,中国-甘肃-定西,本科,奇正藏药,中国-西藏-林芝,China-Tibet,医药,473,-41,130.0,-21%
梁勤,先生,51,中国-江苏-扬州, ,扬杰,中国-江苏-扬州,China-Jiangsu,电子元件,473,152,130.0,13%
刘冬生,先生,49,, ,彤程新材,中国-上海-浦东,China-Shanghai,化工原料,473,-201,130.0,-46%
刘锋,先生,52,中国-山东,本科,永锋,中国-山东-济南,China-Shandong,钢铁,473,226,130.0,30%
梅志明,先生,50,,,普洛斯,中国-上海-浦东,China-Shanghai,物流地产、投资,473,86,130.0,0%
任道德,先生,62,,,泰康,中国-北京,China-Beijing,保险,473,2,130.0,-13%
汤晓鸥,先生,53,,博士,商汤科技,中国-北京,China-Beijing,人工智能,473,-53,130.0,-24%
童锦泉,先生,67,中国-江苏-南通, ,长峰房地产,中国-上海-长宁,China-Shanghai,房地产,473,-190,130.0,-43%
王敏文,先生,59,中国-浙江,硕士,立昂微,中国-浙江-杭州,China-Zhejiang,半导体,473,-66,130.0,-26%
王秋雄,先生,79,中国-台湾,,丰泰,中国-台湾-斗六,China-Taiwan,服装,473,2,130.0,-13%
吴绪顺,先生,74,中国-安徽-芜湖, ,三七互娱,中国-广东-广州,China-Guangdong,网络游戏,473,67,130.0,-4%
严健军,先生,57,中国-浙江-宁波,本科,致达,中国-上海-静安,China-Shanghai,信息、金融、投资,473,86,130.0,0%
姚雄杰,先生,未知,中国-福建-龙岩, ,盛屯,中国-广东-深圳,China-Guangdong,锂电新能源材料,473,-93,130.0,-30%
易大盛,先生,61,, ,富兴,中国-湖南-长沙,China-Hunan,房地产、汽车销售、投资,473,109,130.0,4%
俞发祥,先生,51,中国-浙江-绍兴, ,祥源控股,中国-浙江-绍兴,China-Zhejiang,基础设施建设、房地产,473,67,130.0,-4%
俞熔,先生,51,,博士,美年健康,中国-上海-静安,China-Shanghai,医疗服务,473,132,130.0,8%
张小龙,先生,53,中国-湖南-昭阳,硕士,腾讯,中国-广东-深圳,China-Guangdong,互联网服务,473,86,130.0,0%
宗艳民,先生,58,,,天岳先进,中国-山东-济南,China-Shandong,半导体材料,473,New,130.0,New
陈湖文,先生,52,中国-广东-汕头 , ,晨光,中国-上海-松江,China-Shanghai,文具用品制造,494,-62,125.0,-24%
陈湖雄,先生,52,中国-广东-汕头 , ,晨光,中国-上海-奉贤,China-Shanghai,文具用品制造,494,-46,125.0,-22%
陈林,先生,47,中国-山东-威海,,威高,中国-山东-威海,China-Shandong,医疗器械,494,-19,125.0,-17%
邓文,先生,54,中国-四川-成都,本科,天味食品,中国-四川-成都,China-Sichuan,食品,494,183,125.0,19%
傅明康,先生,59,, ,日月股份,中国-浙江-宁波,China-Zhejiang,机械配件,494,-144,125.0,-36%
江必旺,先生,57,,,纳微科技,中国-江苏-苏州,China-Jiangsu,微球材料,494,-28,125.0,-19%
金惠明,先生,69,中国-上海, ,大华,中国-上海-宝山,China-Shanghai,房地产,494,-19,125.0,-17%
李爱真,女士,71,中国-河南-商丘,,力量钻石,中国-河南-商丘,China-Henan,新材料,494,479,125.0,67%
刘修才,先生,65,,,凯赛生物,中国-上海-浦东,China-Shanghai,生物材料,494,-103,125.0,-31%
任建华,先生,65,中国-浙江-杭州, ,老板电器,中国-浙江-杭州,China-Zhejiang,家用电器,494,-28,125.0,-19%
唐修国,先生,59,中国-湖南,本科,三一,中国-北京,China-Beijing,重型机械,494,153,125.0,14%
王世忠,先生,未知,中国-台湾,,亚德客,中国-台湾-台北,China-Taipei,工业机械,494,2,125.0,-14%
王维,先生,41,中国-上海,,行云集团,中国-广东-深圳,China-Guangdong,企业服务,494,New,125.0,New
王文默,先生,66,中国-福建, ,安踏,中国-福建-厦门,China-Fujian,体育用品,494,-173,125.0,-40%
项光通,先生,未知,中国-浙江-温州, ,青山控股,中国-浙江-温州,China-Zhejiang,钢铁,494,479,125.0,67%
许刚,先生,59,中国-河南,硕士,龙佰,中国-河南-焦作,China-Henan,钛白粉,494,-242,125.0,-50%
许连捷,先生,69,中国-福建-泉州, ,恒安,中国-福建-泉州,China-Fujian,个人护理用品,494,-19,125.0,-17%
袁志伦,先生,58,中国-重庆,本科,博赛矿业,中国-重庆,China-Chongqing,矿业,494,153,125.0,14%
昝圣达,先生,59,中国-江苏-南通, ,综艺,中国-江苏-南通,China-Jiangsu,新能源、信息科技、投资,494,88,125.0,0%
周庆治,先生,67,,本科,南都,中国-上海-浦东,China-Shanghai,电池、投资,494,153,125.0,14%
董才平,先生,59,中国-江苏-常州,硕士,中天钢铁,中国-江苏-常州,China-Jiangsu,钢铁、投资,514,91,120.0,0%
李明,先生,54,中国-甘肃-陇南, ,亚特,中国-甘肃-陇南,China-Gansu,投资、有色金属,514,885,120.0,140%
李湘平,先生,未知,,,东明石化,中国-山东-菏泽,China-Shandong,石油化工,514,441,120.0,54%
梁亮胜,先生,71,中国-广东-梅州,本科,丝宝,中国-香港,China-Hong Kong,投资,514,91,120.0,0%
吕建明,先生,57,中国-浙江,硕士,通策医疗,中国-浙江-杭州,China-Zhejiang,医疗器械,514,-193,120.0,-43%
马秀慧,先生,51,,本科,欧普照明,中国-上海-闵行,China-Shanghai,节能灯,514,-66,120.0,-25%
秦荣华,先生,64,中国-台湾,,敏实,中国-浙江-宁波,China-Zhejiang,汽车零部件,514,-2,120.0,-14%
尚吉永,先生,54,中国-山东, ,万达控股,中国-山东-东营,China-Shandong,轮胎、电缆、化工,514,68,120.0,-4%
王均豪,先生,50,中国-浙江-温州,硕士,均瑶,中国-上海-徐汇,China-Shanghai,房地产、航空、零售,514,26,120.0,-11%
王俊民,先生,54,中国-辽宁,硕士,海思科,中国-西藏-山南,China-Tibet,医药,514,111,120.0,4%
王树华,先生,未知,, ,冀南钢铁,中国-河北-邯郸,China-Hebei,钢铁,514,133,120.0,9%
王晓申,先生,54,, ,赣锋锂业,中国-江西-新余,China-Jiangxi,有色金属冶炼加工,514,-176,120.0,-40%
吴美蓉,先生,62,,,美科股份,中国-上海,China-Shanghai,太阳能设备,514,New,120.0,New
徐旭东,先生,52,, ,旭升汽车技术,中国-浙江-宁波,China-Zhejiang,汽车零部件,514,133,120.0,9%
徐振华,先生,43,中国-上海,,沐瞳科技,中国-上海,China-Shanghai,游戏,514,91,120.0,0%
薛济萍,先生,71,中国-江苏-南通, ,中天科技,中国-江苏-南通,China-Jiangsu,电缆,514,783,120.0,118%
阳萌,先生,40,,,安克,中国-湖南-长沙,China-Hunan,电子商务,514,-164,120.0,-38%
杨雪岗,先生,57,中国-河北-邢台,硕士,旭阳,中国-北京,China-Beijing,煤炭、化工,514,-123,120.0,-33%
张近东,先生,59,中国-江苏-南京,本科,苏宁,中国-江苏-南京,China-Jiangsu,零售、房地产,514,-242,120.0,-50%
张克强,先生,62,中国-广东,硕士,华美国际,中国-广东-广州,China-Guangdong,投资、房地产,514,163,120.0,14%
张永平,先生,61,, ,秀水街,中国-北京,China-Beijing,房地产,514,91,120.0,0%
张毓强,先生,67,中国-浙江-嘉兴,硕士,振石控股,中国-浙江-嘉兴,China-Zhejiang,房地产、矿产,514,-39,120.0,-20%
周敬良,先生,72,中国-海南-海口,,景田,中国-广东-深圳,China-Guangdong,饮料,514,185,120.0,20%
朱义文,先生,未知,,,海吉亚,中国-上海-长宁,China-Shanghai,肿瘤检测,514,-2,120.0,-14%
曹林,先生,43,中国-湖南-郴州,,诺唯赞,中国-江苏-南京,China-Jiangsu,生物医药,538,New,115.0,New
陈康平,先生,49,,,晶科能源,中国-江西-上饶,China-Jiangxi,太阳能,538,1759,115.0,326%
陈文源,先生,54,, ,华兴源创,中国-江苏-苏州,China-Jiangsu,设备制造,538,21,115.0,-12%
高云峰,先生,55,,硕士,大族激光,中国-广东-深圳,China-Guangdong,激光设备,538,-42,115.0,-21%
何旗,先生,40,,本科,均和,中国-上海-浦东,China-Shanghai,钢铁贸易,538,228,115.0,21%
黄敏,先生,49,,,固德威,中国-江苏-苏州,China-Jiangsu,光伏逆变器,538,139,115.0,10%
金磊,先生,68,,,佰仁医疗,中国-北京,China-Beijing,医疗器械,538,-147,115.0,-36%
李林,先生,40,,硕士,火币,中国-北京,China-Beijing,区块链,538,21,115.0,-12%
李如成,先生,71,中国-浙江-绍兴, ,雅戈尔,中国-浙江-宁波,China-Zhejiang,服装、房地产、投资,538,87,115.0,0%
李水波,先生,66,,,新莱洁净,中国-江苏-苏州,China-Jiangsu,洁净系统部件,538,861,115.0,130%
林来嵘,先生,54,中国-内蒙古-巴彦淖尔市, ,众兴,中国-天津,China-Tianjin,矿业,538,-158,115.0,-38%
刘伟,先生,35,,,米哈游,中国-上海,China-Shanghai,游戏,538,New,115.0,New
罗嘉瑞,先生,69,中国-香港,,鹰君,中国-香港,China-Hong Kong,房地产,538,21,115.0,-12%
孟庆山,先生,74,中国-河北, ,梅花,中国-河北-廊坊,China-Hebei,食用调味品,538,314,115.0,31%
潘刚,先生,52,中国-内蒙古-锡林郭勒盟,博士,伊利,中国-内蒙古-呼和浩特,China-Inner Mongolia,乳制品,538,87,115.0,0%
商晓波,先生,48,中国-浙江-绍兴, ,鸿路钢构,中国-安徽-合肥,China-Anhui,金属结构制造业,538,-26,115.0,-18%
施文博,先生,72,中国-福建-泉州, ,恒安,中国-福建-泉州,China-Fujian,个人护理用品,538,67,115.0,-4%
王剑峰,先生,52,,硕士,均胜投资,中国-浙江-宁波,China-Zhejiang,汽车零部件制造,538,743,115.0,105%
薛向东,先生,63,中国-山东-泰安,本科,东华软件,中国-北京,China-Beijing,软件与信息服务,538,-26,115.0,-18%
杨文龙,先生,60,中国-江西-宜春,硕士,仁和药业,中国-江西-宜春,China-Jiangxi,医药,538,44,115.0,-8%
叶帆,先生,50,,,美东汽车,中国-广东-东莞,China-Guangdong,汽车经销,538,-276,115.0,-53%
余竹云,先生,49,中国-浙江-衢州,,中环控股,中国-安徽-合肥,China-Anhui,建筑工程,538,1164,115.0,188%
张双旺,先生,79,中国-内蒙古-鄂尔多斯,本科,伊泰,中国-内蒙古-鄂尔多斯,China-Inner Mongolia,煤炭,538,371,115.0,44%
张学政,先生,47,,本科,闻泰科技,中国-浙江-嘉兴,China-Zhejiang,半导体,538,-188,115.0,-41%
赵鹏,先生,52,中国-山西-长治,,BOSS直聘,中国-北京,China-Beijing,招聘网站,538,-131,115.0,-34%
钟声坚,先生,64,中国-广东-汕尾, ,仁恒,中国-上海-浦东,China-Shanghai,房地产,538,2,115.0,-15%
曹克坚,先生,60,中国-浙江, ,开山控股,中国-浙江-衢州,China-Zhejiang,压缩机,564,135,110.0,10%
曾万辉,先生,54,中国-湖南, ,景嘉微,中国-湖南-长沙,China-Hunan,电子器件制造,564,-144,110.0,-35%
陈幼兴,先生,61,,,斯达半导,中国-浙江-嘉兴,China-Zhejiang,半导体,564,113,110.0,5%
程立力,先生,57,,硕士,立华股份,中国-江苏-常州,China-Jiangsu,畜牧,564,733,110.0,100%
董伟,先生,51,, ,恒瑞,中国-江苏-连云港,China-Jiangsu,医药,564,-52,110.0,-21%
何著胜,先生,75,中国-辽宁, ,后英,中国-辽宁-鞍山,China-Liaoning,耐火材料、钢铁、矿业,564,83,110.0,0%
金鑫,先生,55,,,大金重工,中国-辽宁-阜新,China-Liaoning,钢结构产品,564,962,110.0,139%
利蕴莲,先生,68,中国-香港,,希慎兴业,中国-香港,China-Hong Kong,房地产,564,61,110.0,-4%
林印孙,先生,58,中国-江西-抚州,硕士,正邦,中国-江西-南昌,China-Jiangxi,饲料、养殖,564,-262,110.0,-50%
罗阳勇,先生,47,,,安宁股份,中国-四川-攀枝花,China-Sichuan,钒钛磁铁矿,564,-173,110.0,-39%
潘政民,先生,55,中国-江苏,本科,瑞声科技,中国-广东-深圳,China-Guangdong,消费电子精密件,564,-284,110.0,-53%
苏志刚,先生,64,中国-广东-广州, ,长隆,中国-广东-广州,China-Guangdong,旅游,564,41,110.0,-8%
王明鎏,先生,39,中国-四川-成都,硕士,毛球科技,中国-四川-成都,China-Sichuan,投资、区块链、游戏,564,135,110.0,10%
王宁,先生,35,中国-河南-新乡,,泡泡玛特,中国-北京,China-Beijing,玩具,564,-372,110.0,-66%
王泽龙,先生,未知,, ,中核钛白,中国-广东-广州,China-Guangdong,钛白粉,564,-173,110.0,-39%
吴尚志,先生,72,中国-北京,博士,鼎晖,中国-北京,China-Beijing,投资,564,-24,110.0,-19%
吴仲毅,先生,49,, ,亿联网络,中国-福建-厦门,China-Fujian,通信,564,18,110.0,-12%
伍伟国,先生,52,中国-香港,,美心,中国-香港,China-Hong Kong,餐饮,564,135,110.0,10%
向文波,先生,60,中国-湖南-益阳,硕士,三一,中国-北京,China-Beijing,重型机械,564,198,110.0,15%
许树根,先生,57,中国-浙江,本科,鼎力,中国-浙江-湖州,China-Zhejiang,机械制造,564,-144,110.0,-35%
张涛,先生,50,中国-上海,硕士,美团,中国-北京,China-Beijing,生活服务,564,83,110.0,0%
章小华,先生,54,,,红狮控股,中国-浙江-金华,China-Zhejiang,水泥,564,135,110.0,10%
赵轶,先生,46,中国-浙江,本科,长川科技,中国-浙江-杭州,China-Zhejiang,半导体设备,564,345,110.0,38%
郑坚江,先生,61,中国-浙江-宁波, ,奥克斯,中国-浙江-宁波,China-Zhejiang,家电、房地产,564,-52,110.0,-21%
钟乃雄,先生,59,,硕士,能兴,中国-广东-佛山,China-Guangdong,房地产、投资,564,83,110.0,0%
周贤海,先生,61,中国-浙江, ,鼎胜实业,中国-浙江-杭州,China-Zhejiang,有色金属制品,564,135,110.0,10%
陈卓林,先生,60,中国-广东-中山,博士,雅居乐,中国-广东-广州,China-Guangdong,房地产,590,-50,105.0,-22%
刁志中,先生,59,,本科,广联达,中国-北京,China-Beijing,软件与信息服务,590,-8,105.0,-16%
杜伟民,先生,59,中国-江西-南昌, ,康泰生物,中国-广东-深圳,China-Guangdong,生物医药,590,-269,105.0,-50%
方玉友,先生,53,中国-浙江-温州, ,珀莱雅,中国-浙江-杭州,China-Zhejiang,化妆品,590,274,105.0,24%
高毅,先生,54,中国-湖南-常德, ,益丰药房,中国-湖南-长沙,China-Hunan,医药零售,590,109,105.0,5%
葛志勇,先生,52,中国-江苏-无锡,,奥特维,中国-江苏-无锡,China-Jiangsu,光伏设备,590,893,105.0,119%
耿建明,先生,60,中国-江苏-南京,博士,荣盛,中国-河北-廊坊,China-Hebei,房地产,590,-227,105.0,-45%
何涛,先生,42,,,圆心科技,中国-北京,China-Beijing,互联网医院,590,New,105.0,New
胡赓熙,先生,58,,博士,我武生物,中国-浙江-湖州,China-Zhejiang,医药,590,57,105.0,-5%
胡扬忠,先生,57,中国-湖北-武汉, ,海康威视,中国-浙江-杭州,China-Zhejiang,视频监控产品,590,-199,105.0,-42%
黄宏生,先生,66,中国-海南-临高,本科,创维,中国-广东-深圳,China-Guangdong,家用电器,590,707,105.0,91%
金磊,先生,57,,,长春高新,中国-吉林-长春,China-Jilin,生物制药,590,15,105.0,-13%
柯为湘,先生,71,中国-广东-潮州,,保利达,中国-香港,China-Hong Kong,房地产,590,176,105.0,11%
李国庆,先生,52,中国-浙江, ,荣盛控股,中国-浙江-杭州,China-Zhejiang,化纤,590,-124,105.0,-32%
李进,先生,60,中国-广西-来宾, ,李宁,中国-北京,China-Beijing,体育用品、投资,590,35,105.0,-9%
李永庆,先生,58,中国-浙江, ,荣盛控股,中国-浙江-杭州,China-Zhejiang,化纤,590,-124,105.0,-32%
林耀英,先生,89,,,大立光,中国-台湾-台北,China-Taipei,电子元件,590,-31,105.0,-19%
罗宇皓,先生,35,,,米哈游,中国-上海,China-Shanghai,游戏,590,New,105.0,New
毛中吾,先生,60,中国-湖南,本科,三一,中国-北京,China-Beijing,重型机械,590,172,105.0,9%
潘建清,先生,59,中国-浙江-嘉兴,,天通高新,中国-浙江-嘉兴,China-Zhejiang,光伏逆变器、电子材料,590,New,105.0,New
谭莉莉,先生,未知,, ,海大,中国-广东-广州,China-Guangdong,饲料,590,87,105.0,0%
王吉雷,先生,57,,,中通,中国-上海-青浦,China-Shanghai,快递,590,87,105.0,0%
王苗通,先生,65,中国-浙江,本科,世纪华通,中国-浙江-绍兴,China-Zhejiang,游戏,590,-8,105.0,-16%
王忆会,先生,未知,, ,嘉华东方,中国-北京,China-Beijing,投资,590,35,105.0,-9%
吴城,先生,未知,,,国城,中国-北京,China-Beijing,矿业,590,319,105.0,31%
夏信德,先生,58,,,鹏辉能源,中国-广东-广州,China-Guangdong,电池,590,1062,105.0,150%
许晨晔,先生,51,,硕士,腾讯,中国-广东-深圳,China-Guangdong,互联网服务,590,87,105.0,0%
许月娟,先生,未知,中国-浙江, ,荣盛控股,中国-浙江-杭州,China-Zhejiang,化纤,590,-124,105.0,-32%
闫希军,先生,69,中国-甘肃-庆阳,博士,天士力,中国-天津,China-Tianjin,医药,590,15,105.0,-13%
杨波,先生,41,,,禾迈股份,中国-浙江-杭州,China-Zhejiang,光伏逆变器,590,New,105.0,New
折生阳,先生,67,中国-陕西-西安,,铂力特,中国-陕西-西安,China-Shaanxi,金属增材制造,590,1267,105.0,192%
蔡华波,先生,46,,,江波龙,中国-广东-深圳,China-Guangdong,半导体,621,New,100.0,New
陈银河,先生,48,,本科,密尔克卫,中国-上海-浦东,China-Shanghai,化工供应链服务,621,352,100.0,33%
邓耀,先生,88,中国-香港,,百丽,中国-香港,China-Hong Kong,服装与配饰,621,26,100.0,-9%
段永平,先生,61,中国-江西-南昌,硕士,步步高,美国,USA,投资,621,-16,100.0,-17%
方洪波,先生,55,中国-安徽-安庆, ,美的,中国-广东-佛山,China-Guangdong,家电制造,621,56,100.0,-5%
管毅宏,先生,53,,,九毛九,中国-广东-广州,China-Guangdong,餐饮,621,-81,100.0,-26%
何朝曦,先生,48,, ,深信服,中国-广东-深圳,China-Guangdong,应用软件服务,621,-271,100.0,-49%
胡荣达,先生,63,中国-浙江, ,三美化工,中国-浙江-金华,China-Zhejiang,化工,621,-109,100.0,-29%
胡应湘,先生,87,中国-香港,,合和实业,中国-香港,China-Hong Kong,房地产、建筑工程,621,26,100.0,-9%
黄建勲,先生,57,, ,联泰,中国-广东-汕头,China-Guangdong,基础建设、房地产,621,660,100.0,79%
焦震,先生,56,,硕士,鼎晖,中国-北京,China-Beijing,投资,621,-39,100.0,-20%
井贤栋,先生,50,,硕士,阿里系,中国-浙江-杭州,China-Zhejiang,电子商务、金融科技,621,-39,100.0,-20%
孔健岷,先生,53,中国-广东,本科,合景泰富,中国-广东-广州,China-Guangdong,房地产,621,-271,100.0,-49%
寇晓康,先生,55,,,蓝晓科技,中国-陕西-西安,China-Shaanxi,新材料,621,288,100.0,25%
李登海,先生,73,中国-山东-烟台, ,登海种业,中国-山东-烟台,China-Shandong,农业,621,78,100.0,0%
李强,先生,未知,,,百雀羚,中国-上海,China-Shanghai,化妆品,621,78,100.0,0%
李思廉,先生,65,中国-香港,硕士,富力地产,中国-广东-广州,China-Guangdong,房地产,621,-81,100.0,-26%
梁桐灿,先生,未知,中国-广东-佛山,,宏宇,中国-广东-佛山,China-Guangdong,建筑陶瓷,621,26,100.0,-9%
梁信军,先生,54,中国-浙江-台州,本科,-,中国-上海,China-Shanghai,投资,621,-39,100.0,-20%
凌斌,先生,54,,,康冠科技,中国-广东-深圳,China-Guangdong,电子器件制造,621,New,100.0,New
刘晓东,先生,55,, ,百润,中国-上海-浦东,China-Shanghai,香料、酒业,621,-271,100.0,-49%
陆兆禧,先生,53,中国-广东-广州,本科,阿里系,中国-浙江-杭州,China-Zhejiang,电子商务、金融科技,621,4,100.0,-13%
牛宜顺,先生,67,中国-浙江-温州, ,华勤,中国-山东-济宁,China-Shandong,轮胎、输送带、电力,621,181,100.0,11%
潘龙泉,先生,59,,,泉峰,中国-江苏-南京,China-Nanjing,电动工具,621,New,100.0,New
任晋生,先生,60,中国-江苏-南京,,先声药业,中国-江苏-南京,China-Jiangsu,生物医药,621,181,100.0,11%
史英文,先生,57,中国-广西-南宁,硕士,荣和,中国-广西-南宁,China-Guangxi,房地产,621,-62,100.0,-23%
宋卫平,先生,64,中国-浙江-绍兴,本科,绿城,中国-浙江-杭州,China-Zhejiang,房地产,621,78,100.0,0%
